G04a_001,G04a_002,G04a_003,G04a_004,G04a_005,G04a_006,G04a_007,G04a_008,G04a_009,G04a_010
66423576,183.1,220.9,162.5,0,5.0,5,0.3,6,2.7
66423577,201.7,246.8,173.6,0,3.3,8,1.6,1,2.5
66423578,228.6,331.5,181.1,0,9.9,1,2.9,1,5.8
66423579,258.2,393.2,183.2,0,12.7,1,7.1,1,10.1
66423580,159.1,228.6,133.5,0,8.8,6,1.1,6,5.1
66423581,219.8,287.2,169.3,0,7.1,6,1.4,5,4.4
66423582,235.4,294.7,182.2,0,8.0,2,1.5,1,4.5
66423583,265.6,312.9,203.1,0,8.6,1,1.3,3,5.8
66423584,331.4,400.8,257.8,0,8.1,7,2.3,6,5.6
66423585,283.1,362.9,198.6,0,12.0,4,5.2,4,8.7
66423586,221.0,312.9,164.4,0,9.3,4,0.9,6,7.3
66423587,181.8,236.0,166.3,0,7.7,4,0.2,6,3.2
66423588,190.3,235.2,169.8,0,4.9,6,0.6,8,2.3
66423589,214.1,297.0,180.4,0,7.5,5,0.8,5,3.8
66423590,173.0,244.4,138.2,0,15.6,5,1.8,1,6.6
66423591,183.0,277.4,143.2,0,11.6,1,1.2,3,7.4
66423592,187.3,266.2,147.0,0,7.3,1,1.7,7,4.2
66423593,251.4,350.5,181.7,0,11.1,8,1.6,7,6.5
66423594,336.8,411.7,242.9,0,11.2,8,3.2,8,6.9
66423595,351.4,411.5,290.5,0,7.8,8,1.2,6,4.6
66423596,267.0,342.9,203.7,0,9.3,4,3.2,3,6.5
66423597,228.4,274.1,182.8,0,5.4,5,2.0,4,3.8
66423598,207.0,261.6,179.5,0,8.1,4,1.1,6,4.0
66423599,248.5,298.4,199.7,0,5.8,7,2.2,7,4.0
66423600,680.9,857.2,505.3,0,25.0,4,6.3,3,15.4
66423601,597.0,850.9,407.5,0,23.5,3,7.2,3,14.8
66423602,543.3,757.6,364.5,0,23.3,6,7.0,5,15.6
66423603,519.8,681.3,339.4,0,24.4,1,4.4,3,17.1
66423604,307.6,500.0,266.7,0,17.3,3,1.5,7,6.8
66423605,379.7,610.5,287.1,0,24.6,1,3.3,7,14.2
66423606,462.7,705.1,327.0,0,25.6,2,2.8,7,16.0
66423607,569.2,844.1,369.6,0,24.9,6,8.9,7,18.0
66423608,791.6,970.0,531.4,0,24.9,2,1.3,1,15.5
66423609,674.0,952.3,418.8,0,29.4,1,9.7,3,21.6
66423610,675.6,871.0,509.5,0,23.6,7,1.3,3,13.2
66423611,707.0,882.1,486.6,0,22.9,2,5.3,2,16.4
66423612,613.3,743.2,424.6,0,26.6,4,5.2,7,13.7
66423613,470.9,730.3,283.6,0,24.7,4,10.3,2,18.1
66423614,287.8,404.6,252.8,0,12.6,8,1.6,1,7.4
66423615,461.2,661.6,282.9,0,20.1,7,10.6,7,15.4
66423616,541.7,717.7,367.7,0,21.5,6,7.7,4,16.1
66423617,688.4,900.3,419.9,0,23.6,6,2.8,7,17.5
66423618,712.8,914.6,446.7,0,27.1,2,10.3,2,20.1
66423619,644.0,852.0,401.8,0,27.5,4,4.8,3,19.4
66423620,697.6,821.2,586.4,0,18.8,5,4.6,5,9.8
66423621,602.2,819.1,419.2,0,25.1,5,6.9,3,15.8
66423622,465.2,671.5,318.9,0,22.5,1,8.8,5,15.4
66423623,425.0,609.6,274.3,0,19.0,1,4.0,1,13.2
66423624,290.7,455.1,242.0,0,14.5,4,0.6,1,8.6
66423625,431.1,656.3,249.1,0,23.0,8,10.4,7,17.2
66423626,652.9,847.0,450.7,0,22.5,6,9.2,7,15.5
66423627,853.5,990.7,672.3,0,23.6,6,5.9,6,16.5
66423628,574.1,863.0,361.3,0,31.4,3,9.5,1,22.0
66423629,437.7,643.8,316.9,0,26.3,1,4.2,1,14.3
66423630,685.3,826.0,537.4,0,16.1,1,5.8,2,11.3
66423631,746.1,825.6,551.8,0,22.1,4,3.0,7,13.9
66423632,527.0,755.9,326.2,0,27.5,3,6.3,3,19.2
66423633,360.0,480.5,271.2,0,15.4,5,2.5,5,8.1
66423634,297.9,427.2,235.6,0,16.2,3,2.2,3,9.9
66423635,368.2,520.7,250.6,0,19.8,7,6.3,7,11.7
66423636,571.5,835.2,386.8,0,26.1,8,6.6,8,16.4
66423637,735.3,929.7,468.6,0,25.8,3,9.4,7,18.7
66423638,536.6,814.3,352.0,0,26.4,2,9.0,4,17.5
66423639,360.1,584.3,278.1,0,17.4,1,4.1,5,10.7
66423640,541.8,697.2,399.8,0,18.1,8,5.1,8,12.4
66423641,629.5,747.9,462.4,0,19.7,2,3.5,1,11.8
66423642,444.3,663.0,338.2,0,20.6,3,3.3,2,11.8
66423643,426.9,522.5,312.1,0,18.2,2,2.5,3,9.0
66423644,284.5,481.1,229.7,0,21.9,2,1.1,1,11.5
66423645,362.0,510.6,254.2,0,17.9,6,5.2,7,10.9
66423646,451.8,645.4,319.1,0,24.0,8,0.9,6,11.6
66423647,528.9,780.5,342.1,0,23.4,8,9.5,2,17.7
66423648,488.1,683.0,344.9,0,18.6,8,10.3,8,14.9
66423649,354.6,452.5,264.3,0,11.4,3,2.4,2,8.4
66423650,536.5,674.9,390.6,0,17.4,3,3.2,2,10.5
66423651,443.9,699.8,306.3,0,21.7,2,4.4,2,14.5
66423652,371.9,514.8,273.4,0,17.1,2,3.7,1,10.9
66423653,368.1,514.4,221.8,0,18.1,2,2.3,8,12.9
66423654,270.0,372.7,221.9,0,13.6,2,1.4,8,8.0
66423655,411.3,584.4,276.8,0,17.6,6,3.6,8,10.5
66423656,468.2,612.0,299.2,0,24.7,4,4.0,8,13.4
66423657,366.8,523.5,274.7,0,20.7,1,2.0,6,10.9
66423658,370.7,482.7,259.9,0,11.8,2,0.6,7,7.6
66423659,296.9,388.5,217.3,0,13.2,3,1.7,8,7.3
66423660,470.8,597.7,338.2,0,16.6,1,1.5,3,11.8
66423661,357.7,459.3,261.4,0,13.1,3,1.4,6,7.8
66423662,344.5,482.4,233.3,0,17.3,3,3.5,3,10.2
66423663,270.8,404.5,214.8,0,16.2,2,1.5,8,8.2
66423664,316.2,431.0,228.4,0,16.5,6,3.1,3,9.1
66423665,444.8,592.5,285.2,0,18.4,6,7.9,7,12.7
66423666,464.5,594.7,329.3,0,17.6,3,1.7,8,10.1
66423667,334.4,466.7,253.5,0,13.8,4,2.3,3,8.6
66423668,296.1,401.0,221.4,0,10.9,4,1.2,2,6.8
66423669,246.0,345.0,193.7,0,9.4,7,2.7,3,6.1
66423670,290.6,402.7,197.5,0,13.0,1,7.4,1,9.7
66423671,284.3,401.4,208.1,0,11.8,1,3.2,2,8.8
66423672,286.1,417.9,200.3,0,14.1,2,6.4,8,10.3
66423673,253.5,375.3,207.8,0,14.4,6,0.7,6,7.7
66423674,323.1,419.9,229.2,0,13.0,7,0.8,5,7.0
66423675,422.6,521.1,294.0,0,15.0,6,2.8,7,9.4
66423676,422.6,559.3,293.0,0,16.8,2,3.7,3,10.9
66423677,341.5,522.9,229.0,0,21.1,2,2.5,1,10.9
66423678,304.9,392.7,227.2,0,11.4,4,2.4,4,8.1
66423679,224.1,302.2,192.9,0,7.0,3,1.9,2,4.3
66423680,222.5,350.9,186.6,0,13.4,3,1.9,2,7.3
66423681,227.6,341.1,190.8,0,14.4,6,1.6,7,6.7
66423682,269.5,362.8,196.7,0,12.3,5,0.8,1,7.4
66423683,359.0,465.3,219.2,0,15.5,6,2.0,6,9.7
66423684,329.3,461.1,247.6,0,14.9,4,0.6,7,9.2
66423685,412.0,571.4,277.6,0,15.3,6,5.9,7,11.7
66423686,392.7,581.3,262.1,0,16.6,2,5.6,5,11.5
66423687,290.9,415.5,213.3,0,22.1,2,4.8,3,10.6
66423688,244.5,322.6,189.0,0,8.6,4,1.6,2,5.4
66423689,202.9,244.5,166.2,0,4.5,1,1.5,3,3.3
66423690,264.0,356.4,193.4,0,14.7,3,5.3,7,9.9
66423691,289.0,355.5,213.3,0,10.0,7,1.5,8,6.0
66423692,295.1,356.1,242.6,0,8.2,8,2.2,7,5.3
66423693,371.2,462.8,274.9,0,11.6,8,3.2,1,7.1
66423694,376.5,500.6,278.4,0,15.0,3,1.7,5,8.2
66423695,414.2,543.5,287.8,0,14.2,7,1.1,1,9.7
66423696,392.2,514.8,247.4,0,14.7,2,6.6,3,10.1
66423697,312.8,414.1,218.5,0,10.6,4,1.8,5,7.7
66423698,256.6,355.8,184.3,0,13.5,1,1.8,3,7.4
66423699,187.5,252.5,159.8,0,6.9,2,0.9,8,3.8
66423700,625.9,851.9,410.0,0,28.3,4,8.2,4,19.3
66423701,486.1,651.8,370.1,0,18.6,1,2.1,1,11.0
66423702,499.2,620.9,369.0,0,14.4,5,4.5,2,8.6
66423703,471.9,583.2,350.9,0,17.3,3,2.7,6,9.6
66423704,339.7,438.9,247.1,0,14.7,3,2.0,3,8.0
66423705,274.2,359.4,209.4,0,11.0,2,2.3,5,5.5
66423706,238.3,302.6,185.9,0,10.1,5,1.8,2,5.5
66423707,203.5,312.7,171.7,0,10.9,7,1.6,2,4.7
66423708,250.7,341.4,183.9,0,11.0,7,2.0,2,6.6
66423709,308.8,403.0,220.2,0,10.6,7,0.9,1,6.6
66423710,446.3,683.1,335.3,0,27.9,4,7.9,2,15.6
66423711,443.9,570.5,326.6,0,18.3,8,8.1,8,12.2
66423712,466.4,593.8,329.2,0,17.0,8,1.4,8,9.2
66423713,378.8,531.7,262.8,0,20.1,2,6.6,2,11.5
66423714,306.6,430.6,235.2,0,10.5,1,2.8,4,6.3
66423715,283.2,364.3,207.3,0,10.2,2,1.8,4,6.5
66423716,246.7,324.2,187.2,0,7.1,2,1.3,1,4.4
66423717,190.0,260.3,160.4,0,7.6,3,1.5,3,4.6
66423718,215.4,292.4,163.5,0,6.6,7,1.6,8,4.1
66423719,314.4,438.5,207.4,0,15.5,8,2.4,8,9.1
66423720,425.5,586.8,315.0,0,24.8,1,2.1,8,11.8
66423721,379.2,551.9,296.2,0,16.9,8,1.7,7,9.2
66423722,403.3,542.5,267.0,0,15.9,1,2.4,5,9.2
66423723,303.1,497.3,220.7,0,16.2,1,1.6,3,8.8
66423724,253.8,352.9,205.3,0,6.2,8,0.9,1,3.4
66423725,261.9,364.7,202.8,0,7.0,1,0.9,7,3.7
66423726,233.6,314.7,169.8,0,7.5,5,1.2,1,4.6
66423727,187.8,264.7,151.3,0,7.5,4,2.2,4,4.3
66423728,210.4,311.7,159.5,0,9.6,6,1.9,7,5.6
66423729,271.0,341.0,202.2,0,8.3,6,0.6,7,5.0
66423730,356.3,485.1,266.7,0,14.4,8,3.5,2,9.6
66423731,380.4,513.6,264.2,0,17.0,6,1.6,7,9.9
66423732,342.7,510.8,238.2,0,13.9,1,1.3,4,9.4
66423733,276.9,371.0,225.6,0,6.5,3,1.8,1,4.0
66423734,243.9,311.4,193.8,0,8.3,4,1.9,2,4.6
66423735,229.5,304.1,179.6,0,8.4,7,2.4,4,4.5
66423736,227.9,300.5,164.6,0,7.5,2,1.3,8,4.7
66423737,207.7,278.8,141.7,0,10.3,3,1.8,2,6.3
66423738,209.2,292.4,152.1,0,10.8,1,1.3,7,6.4
66423739,250.0,341.2,159.3,0,10.0,1,1.2,5,6.1
66423740,301.0,431.4,239.8,0,11.9,7,4.1,1,7.1
66423741,297.5,431.0,209.3,0,11.3,2,4.8,2,7.5
66423742,269.2,343.9,203.3,0,8.2,8,0.7,2,5.0
66423743,251.2,321.9,192.6,0,8.8,4,1.5,3,4.7
66423744,232.7,292.3,178.7,0,8.8,3,1.2,3,4.3
66423745,212.6,287.9,165.6,0,12.3,7,2.6,7,6.1
66423746,233.0,301.1,156.7,0,8.2,3,0.9,3,3.8
66423747,187.3,281.4,132.9,0,10.7,3,1.8,8,5.8
66423748,188.6,292.9,135.3,0,12.6,7,1.5,8,6.9
66423749,229.0,353.2,154.4,0,13.4,5,0.8,5,8.0
66423750,287.4,363.1,223.4,0,11.4,7,1.9,1,6.1
66423751,269.9,341.8,201.1,0,8.1,3,2.7,3,5.1
66423752,228.3,304.4,170.6,0,8.6,8,1.7,8,4.6
66423753,235.7,312.9,184.4,0,8.1,1,0.6,2,5.5
66423754,210.3,275.3,163.3,0,6.8,3,1.3,4,4.0
66423755,197.5,293.4,149.6,0,11.9,7,1.8,3,6.5
66423756,239.0,312.4,161.6,0,7.0,3,0.9,4,3.1
66423757,162.0,252.2,125.4,0,7.8,3,1.1,6,5.0
66423758,220.0,317.1,133.7,0,14.7,7,2.9,5,8.1
66423759,294.2,400.8,194.7,0,10.6,1,2.3,7,6.6
66423760,288.5,372.3,199.1,0,13.9,6,1.6,8,7.3
66423761,284.1,381.7,201.6,0,13.8,4,1.9,6,6.8
66423762,207.8,303.7,162.0,0,7.2,3,1.3,2,4.2
66423763,197.6,262.8,150.1,0,4.9,1,0.4,3,3.1
66423764,225.4,290.9,158.3,0,10.8,8,1.0,2,5.7
66423765,180.4,272.8,138.7,0,10.2,7,2.9,3,7.4
66423766,233.4,310.9,159.3,0,8.0,2,2.1,3,4.7
66423767,155.8,230.4,119.7,0,9.5,3,2.8,3,5.5
66423768,241.4,314.5,149.4,0,13.1,7,3.3,8,8.0
66423769,254.4,324.5,179.7,0,10.5,2,1.6,1,6.0
66423770,222.6,296.6,179.7,0,7.9,7,0.9,2,4.2
66423771,225.7,321.5,170.8,0,7.5,2,0.4,5,4.5
66423772,231.1,313.6,169.4,0,8.8,7,1.7,3,5.5
66423773,211.5,313.8,143.1,0,10.9,4,1.9,4,5.9
66423774,202.1,312.3,133.0,0,12.6,4,0.4,7,7.2
66423775,182.2,291.8,128.7,0,13.7,3,2.2,6,8.2
66423776,231.1,292.4,155.1,0,8.5,4,0.9,3,4.8
66423777,159.3,260.3,112.2,0,9.4,4,0.9,1,5.8
66423778,226.4,303.1,123.6,0,12.3,8,1.0,3,7.7
66423779,216.8,293.2,155.5,0,7.3,3,1.7,3,4.7
66423780,245.9,322.8,168.9,0,14.4,7,2.3,6,7.7
66423781,219.6,287.7,165.1,0,7.4,4,2.1,3,4.4
66423782,233.0,320.6,152.0,0,11.8,8,0.4,4,5.6
66423783,244.7,323.0,164.9,0,9.8,1,1.8,2,4.8
66423784,180.5,289.1,118.6,0,13.0,4,2.7,8,7.3
66423785,203.8,304.4,119.0,0,15.8,7,1.7,3,8.9
66423786,228.9,321.2,154.7,0,10.4,8,1.3,4,6.1
66423787,164.0,255.2,110.6,0,8.9,3,2.2,5,5.5
66423788,196.1,285.4,106.9,0,16.1,7,1.1,8,8.1
66423789,221.5,293.5,150.5,0,9.3,3,1.1,2,4.7
66423790,219.6,292.4,158.3,0,10.8,7,3.0,8,6.2
66423791,248.5,311.8,176.7,0,9.8,8,0.8,3,4.8
66423792,207.0,340.5,134.1,0,11.7,4,1.9,7,8.1
66423793,244.7,351.3,119.2,0,15.4,1,1.5,7,8.8
66423794,165.2,279.0,117.4,0,17.5,2,2.8,1,7.8
66423795,134.7,264.1,106.3,0,15.1,2,0.8,5,6.8
66423796,175.0,282.9,105.0,0,13.9,8,1.1,2,8.4
66423797,195.2,295.0,125.2,0,8.9,4,1.7,7,6.4
66423798,149.9,261.6,101.6,0,14.3,7,2.8,3,7.5
66423799,200.5,280.6,132.3,0,8.1,1,2.0,1,5.4
66424000,452.1,574.4,329.7,0,11.5,8,4.0,6,8.6
66424001,573.6,702.9,426.9,0,14.9,6,3.5,7,8.3
66424002,658.3,825.4,485.8,0,21.7,6,5.4,5,13.5
66424003,744.7,925.3,579.3,0,20.1,4,9.7,6,15.4
66424004,668.2,872.8,542.8,0,19.9,4,1.5,4,11.7
66424005,588.8,733.7,490.9,0,16.5,6,4.2,5,10.3
66424006,656.0,803.4,516.5,0,13.5,5,6.2,5,10.9
66424007,699.6,795.2,569.6,0,17.1,6,2.2,3,11.8
66424008,517.6,672.7,391.5,0,15.6,2,8.9,3,11.4
66424009,394.6,488.9,319.3,0,10.8,3,1.0,3,5.6
66424010,490.9,594.6,384.9,0,12.9,6,1.1,5,6.4
66424011,633.8,824.9,460.8,0,21.7,5,7.7,7,14.1
66424012,812.1,977.2,659.1,0,17.6,6,1.4,8,12.6
66424013,895.6,1023.3,740.6,0,17.6,5,2.1,6,11.9
66424014,827.9,980.4,607.5,0,21.5,4,1.2,4,12.7
66424015,748.1,930.1,588.6,0,18.1,5,2.8,5,12.7
66424016,669.0,810.6,517.1,0,20.4,4,2.9,3,11.6
66424017,633.2,796.8,486.8,0,16.4,1,7.9,3,12.6
66424018,468.0,645.0,384.7,0,14.5,2,2.5,2,9.4
66424019,416.5,474.0,359.6,0,7.9,6,1.3,3,4.4
66424020,529.7,710.9,409.8,0,19.1,6,9.0,7,11.1
66424021,778.3,940.7,573.5,0,23.0,6,11.3,7,16.2
66424022,912.7,1031.0,751.2,0,24.0,3,9.7,8,14.7
66424023,722.6,860.9,573.4,0,19.1,3,8.0,2,14.2
66424024,755.1,948.9,586.7,0,16.6,8,11.6,1,14.3
66424025,819.1,932.5,666.7,0,13.8,1,3.5,3,9.6
66424026,698.5,846.7,509.4,0,18.0,3,10.4,2,13.9
66424027,501.4,622.6,422.6,0,12.1,2,2.7,1,9.1
66424028,434.4,499.5,381.5,0,8.4,2,1.9,3,4.1
66424029,418.0,503.3,355.7,0,12.4,5,0.8,5,4.3
66424030,593.6,800.6,459.5,0,21.1,7,6.5,7,13.9
66424031,796.6,921.1,693.4,0,17.5,7,4.1,1,9.4
66424032,889.6,1002.4,711.4,0,26.1,3,5.8,8,14.7
66424033,644.3,778.3,531.4,0,18.0,3,5.9,2,11.5
66424034,601.3,739.0,493.3,0,15.5,7,4.8,2,10.9
66424035,708.3,806.5,557.8,0,12.4,2,5.3,1,8.4
66424036,582.5,712.6,464.7,0,18.5,2,5.7,2,12.9
66424037,453.2,559.1,398.3,0,11.6,2,2.5,2,5.5
66424038,405.3,453.7,363.1,0,7.4,2,1.4,1,4.1
66424039,403.0,496.6,339.9,0,11.3,8,1.6,8,6.1
66424040,624.1,790.9,479.8,0,19.3,7,3.2,2,12.6
66424041,769.3,944.7,638.5,0,15.9,7,1.7,8,10.3
66424042,826.8,977.3,628.3,0,23.1,3,4.4,2,15.0
66424043,580.2,716.9,480.3,0,16.5,2,5.3,3,9.3
66424044,523.3,635.4,459.4,0,15.7,8,2.7,2,7.9
66424045,564.7,692.9,452.3,0,17.5,2,5.0,1,12.0
66424046,476.4,573.0,417.2,0,14.1,2,2.6,3,5.7
66424047,434.9,482.4,385.2,0,6.1,1,0.8,2,3.5
66424048,395.9,440.2,356.2,0,5.8,5,1.7,4,3.3
66424049,378.8,435.6,336.3,0,6.1,5,2.4,2,4.1
66424050,629.5,791.0,509.9,0,15.7,7,3.2,2,10.7
66424051,724.9,891.0,592.8,0,15.6,7,1.8,2,10.5
66424052,771.6,902.5,619.4,0,24.0,3,3.1,4,13.7
66424053,562.3,671.1,472.6,0,13.0,3,4.5,3,8.2
66424054,503.3,608.3,437.5,0,13.7,5,3.0,4,7.6
66424055,463.2,582.0,409.2,0,13.6,4,2.9,3,7.6
66424056,426.6,474.4,390.3,0,6.3,1,0.2,5,3.4
66424057,411.3,450.5,373.4,0,5.7,1,1.6,5,3.3
66424058,389.2,420.7,358.9,0,4.7,1,1.3,2,2.8
66424059,359.5,390.0,340.9,0,2.6,2,0.6,5,1.5
66424060,615.6,745.4,460.8,0,17.5,7,3.5,2,11.4
66424061,698.4,830.0,559.3,0,16.5,7,2.0,3,9.5
66424062,637.6,814.1,527.4,0,14.1,3,5.5,1,9.2
66424063,547.4,645.3,479.6,0,8.2,2,1.5,1,5.5
66424064,596.6,685.4,507.7,0,11.4,6,4.9,2,7.7
66424065,519.5,627.6,427.7,0,11.9,3,6.2,4,8.7
66424066,446.7,486.4,399.4,0,8.3,5,1.6,1,4.8
66424067,426.1,476.0,371.4,0,8.0,4,2.0,2,4.6
66424068,397.8,443.8,355.2,0,7.1,5,1.2,2,4.4
66424069,384.8,415.1,347.9,0,5.6,5,0.6,4,3.4
66424070,585.5,701.9,493.0,0,16.7,7,1.9,6,9.0
66424071,711.5,824.9,582.2,0,17.1,2,1.3,1,12.5
66424072,580.7,694.0,494.3,0,16.0,3,0.8,3,8.0
66424073,516.1,610.2,455.3,0,9.3,3,1.7,3,5.2
66424074,537.4,641.9,446.9,0,13.3,7,2.5,1,8.0
66424075,517.8,621.7,437.4,0,10.3,3,5.4,3,7.6
66424076,432.4,475.1,393.8,0,4.4,2,2.3,3,3.1
66424077,413.9,464.0,374.6,0,6.9,8,0.4,4,2.8
66424078,389.5,430.0,358.8,0,6.0,2,0.3,1,3.4
66424079,362.1,391.8,342.9,0,5.1,1,0.8,4,2.6
66424080,579.5,715.2,465.1,0,18.0,7,1.9,3,10.2
66424081,630.8,792.7,495.2,0,19.1,2,3.8,2,11.8
66424082,537.0,634.4,425.4,0,17.1,7,1.1,4,8.4
66424083,513.7,613.0,436.8,0,14.0,2,4.2,3,9.1
66424084,480.7,622.1,424.3,0,15.7,8,0.9,3,7.1
66424085,515.5,633.6,403.2,0,14.9,1,3.6,3,9.5
66424086,433.2,477.9,397.6,0,6.2,1,1.6,3,4.0
66424087,409.0,451.6,376.0,0,5.6,1,0.2,3,3.3
66424088,376.2,428.2,357.8,0,6.5,5,0.7,5,2.9
66424089,362.5,413.1,348.8,0,6.2,4,0.8,3,2.7
66424090,546.2,723.4,387.7,0,17.7,7,2.0,2,10.2
66424091,547.5,726.5,416.4,0,16.6,3,6.3,2,9.8
66424092,475.0,581.1,386.6,0,13.4,7,2.7,8,8.0
66424093,434.6,534.0,359.5,0,9.6,2,2.4,8,6.1
66424094,456.5,505.0,394.3,0,9.8,8,1.3,3,5.5
66424095,487.5,629.8,404.4,0,13.1,5,4.8,4,8.5
66424096,438.3,536.6,385.0,0,12.2,4,0.7,2,5.7
66424097,418.0,522.5,371.2,0,11.4,6,1.2,2,6.2
66424098,417.3,492.2,369.6,0,8.2,6,3.1,4,5.8
66424099,417.0,521.7,366.2,0,11.3,6,3.9,5,7.6
66424100,361.3,446.3,285.0,0,10.4,2,2.4,2,6.8
66424101,298.2,361.3,285.0,0,10.4,6,0.7,7,4.4
66424102,328.6,391.4,285.0,0,8.9,6,1.4,6,4.8
66424103,299.8,343.4,280.0,0,3.6,3,1.0,4,2.6
66424104,286.5,306.2,280.0,0,2.6,2,0.1,1,1.2
66424105,283.8,294.4,280.0,0,1.1,4,0.1,4,0.6
66424106,280.5,283.1,280.0,0,0.3,3,0.0,0,0.1
66424107,296.5,374.5,280.0,0,8.6,7,0.4,6,3.2
66424108,294.9,370.6,280.0,0,7.2,4,0.3,5,3.4
66424109,331.7,403.2,280.0,0,10.1,6,1.6,2,6.1
66424110,376.6,446.6,288.1,0,9.3,4,3.6,3,6.3
66424111,343.7,431.0,285.0,0,12.9,1,0.6,8,7.0
66424112,346.7,430.9,307.9,0,8.9,2,0.7,4,4.6
66424113,310.5,340.7,289.9,0,3.3,3,0.3,1,1.8
66424114,295.1,323.5,280.0,0,3.6,6,1.0,4,2.2
66424115,287.5,301.6,280.0,0,2.3,3,0.5,4,1.0
66424116,280.1,287.6,280.0,0,1.1,7,0.0,0,0.3
66424117,312.9,390.7,280.0,0,7.5,7,1.8,6,4.7
66424118,339.0,411.0,280.0,0,9.7,3,1.7,7,5.1
66424119,307.8,354.8,280.0,0,5.3,2,0.6,8,3.3
66424120,390.9,500.2,307.7,0,12.2,5,0.9,2,6.4
66424121,321.0,363.6,288.8,0,4.9,2,1.8,2,3.2
66424122,339.6,371.4,295.8,0,6.3,7,0.7,1,2.8
66424123,309.7,341.5,289.9,0,4.3,6,1.1,4,2.8
66424124,310.2,343.3,285.0,0,4.0,6,0.7,4,2.5
66424125,288.0,306.4,280.0,0,2.4,5,0.1,7,1.3
66424126,286.6,303.3,280.0,0,1.8,5,0.2,4,1.1
66424127,304.8,379.5,280.0,0,6.8,7,0.3,5,4.6
66424128,367.2,442.8,303.7,0,9.9,3,2.3,1,6.1
66424129,306.2,372.2,289.9,0,6.4,5,0.7,6,3.7
66424130,379.4,494.3,301.8,0,12.4,2,4.2,4,8.0
66424131,315.5,371.9,289.8,0,7.2,6,1.1,6,4.0
66424132,346.7,374.7,298.4,0,6.8,6,1.6,7,3.6
66424133,332.3,363.8,299.2,0,5.2,6,0.7,7,2.8
66424134,313.0,344.4,285.6,0,3.5,3,0.6,2,2.0
66424135,298.0,311.2,280.0,0,2.4,2,0.3,4,1.5
66424136,283.8,304.1,280.0,0,2.5,2,0.1,7,1.0
66424137,289.3,337.5,280.0,0,6.8,8,0.2,8,1.7
66424138,323.4,392.8,280.0,0,7.2,8,2.2,8,4.9
66424139,299.3,372.0,280.0,0,8.5,1,0.5,4,3.7
66424140,345.7,391.2,317.6,0,5.4,4,0.5,3,2.7
66424141,324.1,343.3,304.4,0,3.6,6,0.5,3,1.5
66424142,352.1,393.3,299.3,0,7.0,6,1.0,5,3.9
66424143,325.7,368.2,288.4,0,4.8,2,1.1,5,2.9
66424144,298.9,342.5,280.0,0,4.3,2,0.6,5,2.4
66424145,283.5,293.9,280.0,0,2.0,2,0.3,5,1.1
66424146,288.6,308.4,280.0,0,2.7,6,0.0,6,1.3
66424147,289.3,323.0,280.0,0,2.5,7,0.2,4,1.4
66424148,321.0,422.9,280.0,0,9.0,5,1.2,6,5.3
66424149,310.3,394.6,289.0,0,11.0,3,0.7,6,3.3
66424150,343.6,370.7,325.0,0,1.9,4,0.8,4,1.5
66424151,330.2,407.2,307.7,0,10.4,6,0.9,4,2.8
66424152,380.6,430.3,312.6,0,9.7,6,2.9,5,6.2
66424153,317.4,361.0,289.3,0,4.6,3,1.5,3,2.8
66424154,294.8,335.7,280.7,0,2.7,7,1.1,6,1.9
66424155,296.8,388.2,282.2,0,8.4,6,0.7,5,2.6
66424156,314.0,403.0,284.9,0,6.4,5,0.9,1,3.2
66424157,298.4,346.9,283.1,0,7.0,7,0.6,4,2.6
66424158,361.0,457.0,299.7,0,9.5,7,4.1,3,6.2
66424159,328.9,444.4,295.3,0,11.6,3,1.4,5,4.8
66424160,365.4,381.9,338.0,0,3.5,5,1.0,5,2.4
66424161,360.0,454.2,316.8,0,13.3,7,0.9,4,6.6
66424162,407.5,462.5,321.0,0,10.1,3,0.6,4,5.9
66424163,324.3,366.2,296.0,0,5.1,3,0.8,2,2.6
66424164,296.4,324.6,282.5,0,2.4,3,0.5,5,1.5
66424165,298.6,410.7,283.1,0,8.5,7,0.3,5,3.7
66424166,325.1,406.4,285.2,0,7.9,6,0.4,7,4.2
66424167,314.8,382.7,287.8,0,7.8,7,1.1,5,4.1
66424168,364.1,453.8,289.0,0,10.1,7,1.2,8,6.0
66424169,360.6,454.3,315.1,0,11.3,4,1.4,5,5.3
66424170,353.7,449.5,334.8,0,9.9,6,0.5,5,4.1
66424171,423.6,510.4,329.4,0,12.9,6,0.4,5,8.9
66424172,433.1,492.6,344.9,0,10.4,4,2.4,4,6.0
66424173,340.2,411.9,297.5,0,6.8,4,1.7,3,4.2
66424174,304.9,332.9,288.7,0,2.6,4,0.8,5,1.7
66424175,292.6,305.8,285.8,0,1.6,3,0.3,4,0.7
66424176,309.3,398.5,285.6,0,8.8,7,0.3,5,4.5
66424177,341.8,418.6,296.4,0,8.2,2,2.3,5,5.1
66424178,386.1,520.4,294.7,0,11.7,6,5.1,7,8.8
66424179,427.0,521.0,355.9,0,8.1,4,4.2,4,5.9
66424180,426.3,581.5,349.8,0,13.0,6,3.2,6,9.3
66424181,555.9,636.6,437.2,0,17.3,6,3.0,8,9.9
66424182,471.9,614.1,376.3,0,14.3,2,3.7,3,9.0
66424183,366.2,423.5,322.1,0,8.2,3,1.8,3,4.3
66424184,319.8,361.2,300.4,0,4.4,2,1.4,3,2.3
